ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
1389;Vértesboglár;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;37;
1381;Tiszaföldvár;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;32;
3220;Fehérvárcsurgó;Móri;Fejér;Közép-Dunántúl;Dunántúl;37;
1357;Budapest; ; ;Budapest;Közép-Magyarország;49;
1270;Háromhuta;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;66;
1271;Pázmándfalu;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
1792;Jakabszállás;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;24;
2256;Kunhegyes;Kunhegyesi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;30;
2043;Magyarpolány;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;35;
2044;Tiszainoka;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;25;
2007;Mátramindszent;Bátonyterenyei;Nógrád;Észak-Magyarország;Alföld és Észak;18;
2016;Naszály;Tatai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;27;
2049;Eger;Egri;Heves;Észak-Magyarország;Alföld és Észak;40;
0383;Keszü;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;39;
1147;Lendvajakabfa;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;119;
1175;Meszes;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;19;
1461;Ebes;Hajdúszoboszlói;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;35;
1547;Kismarja;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;21;
1546;Nagyhuta;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;37;
1483;Zagyvarékas;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;32;
1528;Vértessomló;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;36;
1529;Újszász;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;32;
1530;Kápolna;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;31;
1354;Tiszaszalka;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
0452;Kecskéd;Oroszlányi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;32;
0453;Mindszentkálla;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;63;
0460;Hejőkeresztúr;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
0461;Gelénes;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;22;
0579;Cserkeszőlő;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;37;
0583;Balatonalmádi;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;59;
0587;Szajol;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;34;
3257;Papos;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;33;
3258;Vérteskethely;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;32;
3266;Nemesnép;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;40;
3267;Rinyakovácsi;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;20;
3268;Perecse;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
3272;Kisrécse;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;26;
3273;Attala;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;37;
2694;Sajókeresztúr;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;28;
2748;Lendvadedes;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;25;
0505;Csitár;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;13;
0507;Rinyabesenyő;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;16;
0514;Balatonkenese;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;65;
0515;Somlójenő;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;24;
0516;Tömörd;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;41;
0519;Szorosad;Tabi;Somogy;Dél-Dunántúl;Dunántúl;39;
0520;Villánykövesd;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;32;
0521;Nagygörbő;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;32;
2534;Sárkeresztúr;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;25;
0990;Rácalmás;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;38;
0991;Tuzsér;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;20;
1487;Mátraderecske;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;28;
1488;Sóshartyán;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;14;
0992;Hetes;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;31;
1446;Tabajd;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;28;
1333;Gyöngyösoroszi;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;25;
1413;Bojt;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;18;
1439;Bakháza;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;26;
1342;Kemenesmihályfa;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;32;
1368;Perenye;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;38;
1385;Csertő;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;31;
1422;Szentmargitfalva;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;28;
1431;Sajókaza;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;18;
1350;Csikvánd;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;45;
0713;Cserszegtomaj;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;41;
0734;Papkeszi;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;32;
0738;Solymár;Pilisvörösvári;Pest;Pest;Közép-Magyarország;50;
0748;Győrújbarát;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;53;
0750;Lajoskomárom;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;34;
0754;Szentlőrinckáta;Nagykátai;Pest;Pest;Közép-Magyarország;28;
2926;Tác;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;33;
2927;Novaj;Egri;Heves;Észak-Magyarország;Alföld és Észak;33;
3208;Alsópáhok;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;34;
3209;Királd;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;26;
3314;Nyírpazony;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;42;
3313;Zalaszentgyörgy;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;35;
3250;Kunszentmárton;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;31;
3252;Zalaszentgrót;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;31;
3261;Fót;Dunakeszi;Pest;Pest;Közép-Magyarország;47;
3331;Felsőtold;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;25;
3332;Soponya;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;32;
3333;Lánycsók;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;27;
3338;Acsalag;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;45;
3341;Perkupa;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;17;
3349;Szárliget;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;35;
2566;Galgaguta;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;24;
2643;Nyíri;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
2550;Csárdaszállás;Gyomaendrődi;Békés;Dél-Alföld;Alföld és Észak;39;
2601;Egerbocs;Egri;Heves;Észak-Magyarország;Alföld és Észak;27;
2560;Nemessándorháza;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;31;
2577;Somlószőlős;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;28;
2593;Balotaszállás;Kiskunhalasi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;25;
0816;Tard;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;26;
0831;Hódmezővásárhely;Hódmezővásárhelyi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;33;
0856;Csapod;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
0858;Baracska;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;29;
0860;Sikátor;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
0862;Bársonyos;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;24;
0864;Kálló;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;21;
0868;Süttő;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;34;
0870;Büssü;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;14;
0874;Karakószörcsök;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;25;
0492;Karcag;Karcagi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;29;
0405;Pécel;Gödöllői;Pest;Pest;Közép-Magyarország;43;
3255;Gödöllő;Gödöllői;Pest;Pest;Közép-Magyarország;43;
1962;Mezőberény;Békési;Békés;Dél-Alföld;Alföld és Észak;34;
0415;Tárnok;Érdi;Pest;Pest;Közép-Magyarország;33;
0786;Dunapataj;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;45;
1058;Beled;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
1059;Rum;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;31;
1282;Egerbakta;Egri;Heves;Észak-Magyarország;Alföld és Észak;26;
1211;Kajárpéc;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
1237;Pamlény;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
1238;Drávapiski;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;38;
1194;Gyöngyösfalu;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;36;
1283;Bezeréd;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;29;
1256;Dunafalva;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;38;
1317;Csépa;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;32;
0793;Kisapáti;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;52;
0795;Szilaspogony;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;17;
0798;Bucsuta;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;23;
0800;Hét;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;29;
0805;Nemesszentandrás;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;28;
2767;Magyaralmás;Móri;Fejér;Közép-Dunántúl;Dunántúl;45;
2792;Ópályi;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;21;
2696;Magyargéc;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;20;
2340;Nagytarcsa;Gödöllői;Pest;Pest;Közép-Magyarország;47;
3353;Bátonyterenye;Bátonyterenyei;Nógrád;Észak-Magyarország;Alföld és Észak;27;
3336;Szeged;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;42;
2501;Velence;Gárdonyi;Fejér;Közép-Dunántúl;Dunántúl;49;
2901;Pusztaszabolcs;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;34;
3131;Győrság;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
3119;Lövő;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
2306;Orosháza;Orosházi;Békés;Dél-Alföld;Alföld és Észak;38;
2308;Pusztavacs;Dabasi;Pest;Pest;Közép-Magyarország;30;
2310;Pankasz;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;31;
2315;Bakonykúti;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;51;
2322;Alsóregmec;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;30;
0652;Gyermely;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;36;
0653;Pusztamagyaród;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;25;
0657;Mezőszentgyörgy;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;27;
0659;Dömös;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;33;
0660;Somogyszentpál;Marcali;Somogy;Dél-Dunántúl;Dunántúl;26;
0663;Varsád;Tamási;Tolna;Dél-Dunántúl;Dunántúl;32;
0664;Jobaháza;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;31;
0927;Varászló;Marcali;Somogy;Dél-Dunántúl;Dunántúl;36;
0928;Nagygeresd;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;33;
0930;Szemely;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;36;
0936;Aggtelek;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;27;
0938;Zalaújlak;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;28;
0939;Hernádcéce;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;17;
0943;Ecsegfalva;Gyomaendrődi;Békés;Dél-Alföld;Alföld és Észak;34;
1186;Érsekcsanád;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;42;
1701;Paloznak;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;90;
1652;Nyírvasvári;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
1724;Pogány;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;36;
1599;Daraboshegy;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;36;
1597;Jenő;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;30;
1598;Somogydöröcske;Tabi;Somogy;Dél-Dunántúl;Dunántúl;31;
1135;Damak;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;14;
1157;Petőmihályfa;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;34;
1082;Pécsvárad;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;30;
1136;Szakony;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;47;
1184;Kétbodony;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;27;
1091;Karakó;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;32;
1612;Borsodgeszt;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;28;
1630;Szamoskér;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
1690;Tornabarakony;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;36;
1603;Kisnamény;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;25;
1657;Imola;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
1706;Keresztéte;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;12;
1715;Balatonszepezd;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;170;
3396;Rétalap;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;30;
3404;Pálmajor;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;20;
1423;Buják;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;23;
1246;Rátka;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;23;
3013;Hercegkút;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;30;
0245;Vajta;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;33;
1785;Szilvágy;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;34;
3162;Kunsziget;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
3152;Kerecseny;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;23;
3153;Sárszentágota;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;34;
3174;Pacsa;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;28;
3110;Balinka;Móri;Fejér;Közép-Dunántúl;Dunántúl;35;
3196;Tahitótfalu;Szentendrei;Pest;Pest;Közép-Magyarország;43;
3104;Tépe;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;34;
3105;Vámoscsalád;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;41;
3129;Bocska;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;41;
1008;Szakcs;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;33;
1455;Kapolcs;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;40;
1379;Polány;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;37;
1387;Ivád;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;26;
1344;Mecseknádasd;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;30;
1441;Kübekháza;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;31;
1335;Égerszög;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;17;
2353;Felsővadász;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;11;
2385;Ászár;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;29;
2298;Sótony;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;30;
2331;Pusztaszemes;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;29;
2742;Bódvalenke;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;5;
0355;Balatonvilágos;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;88;
0368;Magyarhomorog;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;30;
1600;Dötk;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;28;
1696;Tiszasziget;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;37;
3228;Csengele;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;19;
3381;Szegi;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;33;
2942;Nőtincs;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;34;
2953;Vésztő;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;33;
2964;Dömsöd;Ráckevei;Pest;Pest;Közép-Magyarország;37;
2978;Vízvár;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;27;
3000;Vajdácska;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;23;
0206;Gönyű;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;40;
0214;Foktő;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;32;
0218;Csopak;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;74;
0221;Balatonfűzfő;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;35;
0226;Vásárosdombó;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;23;
0230;Kaba;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;34;
0231;Etyek;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;44;
0236;Nagybajcs;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;41;
0276;Tápiószőlős;Ceglédi;Pest;Pest;Közép-Magyarország;30;
0295;Felsőszentiván;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;25;
0277;Ludányhalászi;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;18;
0304;Hajdúböszörmény;Hajdúböszörményi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;29;
0296;Bükkszék;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;36;
0290;Magyarszentmiklós;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;32;
0297;Zalasárszeg;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;30;
0298;Egerfarmos;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;27;
0219;Nemesvámos;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;37;
0641;Kákics;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;18;
0548;Baranyaszentgyörgy;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;23;
1019;Szarvasgede;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;32;
0924;Dabas;Dabasi;Pest;Pest;Közép-Magyarország;34;
0987;Chernelházadamonya;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;33;
1003;Liptód;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;18;
1050;Bodrog;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;34;
0948;Fertőendréd;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;35;
0995;Kövegy;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;36;
1004;Csáfordjánosfa;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;33;
1241;Fertőrákos;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;43;
1299;Galambok;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;28;
1190;Tiszamogyorós;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;25;
3101;Szalaszend;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;16;
3122;Végegyháza;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;34;
3126;Vértesszőlős;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;35;
3136;Kóka;Nagykátai;Pest;Pest;Közép-Magyarország;39;
0370;Taktabáj;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;12;
0373;Bárdudvarnok;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;31;
0381;Hévíz;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;50;
3140;Kállósemjén;Nagykállói;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;31;
3147;Nyírjákó;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;35;
0822;Hegyhátszentpéter;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;39;
0825;Klárafalva;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;30;
0826;Nagygyimót;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;31;
0832;Gyöngyöspata;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;27;
0833;Táborfalva;Dabasi;Pest;Pest;Közép-Magyarország;31;
0838;Nógrádsáp;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;27;
0839;Boldva;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
0840;Regéc;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;39;
0841;Kastélyosdombó;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;17;
0843;Bánokszentgyörgy;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;23;
0847;Szajk;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;31;
0849;Csenyéte;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;10;
0852;Sirok;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;26;
0544;Komárom;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;36;
0649;Bonyhád;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;33;
0619;Barbacs;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;52;
0486;Paks;Paksi;Tolna;Dél-Dunántúl;Dunántúl;35;
0412;Som;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;27;
0435;Nógrád;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;32;
0436;Bogyoszló;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
0479;Rábacsanak;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
0437;Lázi;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;30;
0512;Sátoraljaújhely;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;29;
0523;Gyöngyös;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;40;
0406;Küngös;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;30;
1661;Egercsehi;Egri;Heves;Észak-Magyarország;Alföld és Észak;27;
0498;Megyer;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;22;
2606;Csipkerek;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;33;
1189;Héreg;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;28;
0448;Oroszló;Komlói;Baranya;Dél-Dunántúl;Dunántúl;30;
0482;Kisgyalán;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;25;
1934;Kétvölgy;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;54;
0464;Kám;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;30;
0957;Kerkaszentkirály;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;29;
0965;Ilk;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
0972;Győrvár;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;35;
0973;Vigántpetend;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;36;
0978;Sárfimizdó;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;42;
0983;Szemere;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;14;
0984;Hernád;Dabasi;Pest;Pest;Közép-Magyarország;34;
1890;Kisasszonyfa;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;18;
1893;Tarján;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;32;
1899;Ferencszállás;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;38;
1901;Visnye;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;21;
1905;Kisasszond;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;25;
