ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
1966;Alsódobsza;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;512;
0353;Léh;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;398;
1037;Tornakápolna;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;2429;
1061;Komjáti;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;897;
1102;Zsujta;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;563;
1127;Nyírlugos;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;484;
1144;Kisrozvágy;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;456;
1145;Tényő;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;420;
1938;Tiszaladány;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;524;
1942;Kisar;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;359;
1944;Somogyvár;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;471;
2967;Beret;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;307;
2983;Nógrádmarcal;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;424;
3283;Meszlen;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;495;
3378;Nagyvarsány;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;397;
0860;Sikátor;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;464;
0863;Tiszapalkonya;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;435;
0874;Karakószörcsök;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;483;
0647;Lapáncsa;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;426;
0678;Kemse;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;712;
3426;Zichyújfalu;Gárdonyi;Fejér;Közép-Dunántúl;Dunántúl;325;
0830;Bócsa;Kiskőrösi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;492;
0905;Tarnaszentmária;Egri;Heves;Észak-Magyarország;Alföld és Észak;822;
0362;Géberjén;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;480;
1197;Bikács;Paksi;Tolna;Dél-Dunántúl;Dunántúl;515;
1198;Murony;Békési;Békés;Dél-Alföld;Alföld és Észak;506;
1392;Iklódbördőce;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;566;
1576;Esztergályhorváti;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;541;
1769;Tiszasüly;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;508;
3420;Kulcs;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;326;
3423;Szántód;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;751;
2921;Baj;Tatai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;377;
2929;Marcalgergelyi;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;537;
3204;Táplánszentkereszt;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;343;
0268;Békésszentandrás;Szarvasi;Békés;Dél-Alföld;Alföld és Észak;569;
0459;Kereki;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;414;
0467;Emőd;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;419;
0947;Nagyhegyes;Hajdúszoboszlói;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;387;
0960;Recsk;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;516;
2779;Szergény;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;724;
1766;Vácrátót;Váci;Pest;Pest;Közép-Magyarország;344;
0209;Gutorfölde;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;535;
2899;Kisláng;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;402;
2424;Bakonybánk;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;563;
2631;Rém;Jánoshalmai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;483;
3371;Rábaszentmihály;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;446;
3375;Máza;Komlói;Baranya;Dél-Dunántúl;Dunántúl;420;
2843;Kék;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;347;
0777;Dencsháza;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;396;
3279;Barcs;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;456;
0474;Sárpilis;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;345;
0667;Ajka;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;469;
0670;Borsodivánka;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;355;
0403;Csorna;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;445;
0409;Helvécia;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;381;
0423;Aszaló;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;345;
0470;Iregszemcse;Tamási;Tolna;Dél-Dunántúl;Dunántúl;424;
0751;Domoszló;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;510;
0920;Detk;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;494;
1044;Egyházaskesző;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;482;
1383;Mezőcsát;Mezőcsáti;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;429;
1929;Galvács;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;862;
1574;Egyek;Balmazújvárosi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;479;
1204;Ölbő;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;444;
1207;Pétervására;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;450;
1232;Györköny;Paksi;Tolna;Dél-Dunántúl;Dunántúl;481;
2027;Véménd;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;458;
1626;Szentkirályszabadja;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;364;
1816;Kéleshalom;Jánoshalmai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;643;
2015;Dáka;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;279;
2394;Sárrétudvari;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;430;
1424;Somlóvecse;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;930;
1429;Ramocsa;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;556;
1459;Görgeteg;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;409;
1464;Márkháza;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;456;
1474;Kimle;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;412;
1484;Nyírbátor;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;424;
1502;Páty;Budakeszi;Pest;Pest;Közép-Magyarország;331;
1648;Szápár;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;428;
2685;Csengerújfalu;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;344;
3219;Újudvar;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;393;
1228;Máriakálnok;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;322;
0791;Nemesdéd;Marcali;Somogy;Dél-Dunántúl;Dunántúl;436;
0792;Szentgál;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;386;
1876;Zalaköveskút;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;788;
1890;Kisasszonyfa;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;364;
1895;Ozmánbük;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;484;
1916;Szabolcs;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;465;
1946;Balatonendréd;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;447;
1410;Kajdacs;Paksi;Tolna;Dél-Dunántúl;Dunántúl;465;
2062;Rinyaújlak;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;563;
2067;Beregsurány;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;248;
2247;Sajólászlófalva;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;380;
2254;Alsószölnök;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;496;
2441;Lengyel;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;498;
2448;Kemenessömjén;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;435;
2643;Nyíri;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;479;
1391;Magyarkeresztúr;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;583;
2157;Rétközberencs;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;347;
2159;Csebény;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;419;
2165;Nagybajom;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;338;
0700;Nagykarácsony;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;462;
0704;Baracs;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;393;
1469;Nyíribrony;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;395;
1849;Garáb;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;1111;
2033;Somogygeszti;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;529;
2619;Arka;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1241;
2775;Sajóvelezd;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;429;
2778;Iharosberény;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;398;
0515;Somlójenő;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;550;
0706;Városlőd;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;417;
1160;Dunaszentbenedek;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;536;
1161;Körösladány;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;463;
1733;Kisbér;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;407;
2125;Szentpéterfa;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;381;
2504;Somogybükkösd;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;1217;
2701;Váraszó;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;500;
2769;Maklár;Egri;Heves;Észak-Magyarország;Alföld és Észak;411;
2774;Pap;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;362;
0311;Dunaújváros;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;548;
0586;Egerlövő;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;573;
0768;Dombóvár;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;474;
0776;Kánó;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;597;
1164;Felsőpáhok;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;471;
1358;Felsőcsatár;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;375;
2074;Feldebrő;Egri;Heves;Észak-Magyarország;Alföld és Észak;564;
2095;Belsősárd;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;453;
2600;Velem;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;457;
2773;Dunakiliti;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;365;
2379;Kalaznó;Tamási;Tolna;Dél-Dunántúl;Dunántúl;863;
2402;Bátor;Egri;Heves;Észak-Magyarország;Alföld és Észak;544;
2414;Verpelét;Egri;Heves;Észak-Magyarország;Alföld és Észak;418;
2019;Lucfalva;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;380;
1661;Egercsehi;Egri;Heves;Észak-Magyarország;Alföld és Észak;496;
1666;Kölcse;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;393;
1674;Bajna;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;421;
1312;Takácsi;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;421;
1389;Vértesboglár;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;409;
1701;Paloznak;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;450;
1705;Zalavég;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;700;
1896;Kaposszekcső;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;432;
2599;Bakonynána;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;377;
2601;Egerbocs;Egri;Heves;Észak-Magyarország;Alföld és Észak;507;
0235;Újkígyós;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;459;
1919;Nagyvázsony;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;384;
2113;Börzönce;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;603;
2300;Kisszőlős;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;570;
2303;Nyáregyháza;Monori;Pest;Pest;Közép-Magyarország;397;
2848;Tompa;Kiskunhalasi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;459;
2854;Kovácsvágás;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;357;
3049;Mekényes;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;542;
0581;Szőkedencs;Marcali;Somogy;Dél-Dunántúl;Dunántúl;835;
2896;Somogyjád;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;385;
0304;Hajdúböszörmény;Hajdúböszörményi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;418;
0307;Balatoncsicsó;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;468;
0325;Földes;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;461;
0363;Balatonhenye;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;413;
0381;Hévíz;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;871;
0394;Raposka;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;436;
0405;Pécel;Gödöllői;Pest;Pest;Közép-Magyarország;357;
0438;Magyartelek;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;351;
1953;Szakmár;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;499;
1958;Pincehely;Tamási;Tolna;Dél-Dunántúl;Dunántúl;501;
1960;Makkoshotyka;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;372;
1642;Alsópetény;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;518;
2240;Hajdúnánás;Hajdúnánási;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;426;
3345;Gyomaendrőd;Gyomaendrődi;Békés;Dél-Alföld;Alföld és Észak;508;
3353;Bátonyterenye;Bátonyterenyei;Nógrád;Észak-Magyarország;Alföld és Észak;503;
2307;Horváthertelend;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;711;
2320;Siklósbodony;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;288;
0787;Szigetcsép;Ráckevei;Pest;Pest;Közép-Magyarország;389;
0950;Vid;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;568;
1323;Szentdomonkos;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;491;
1703;Tagyon;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;364;
1888;Salköveskút;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;416;
0755;Rádóckölked;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;433;
0937;Pálfa;Paksi;Tolna;Dél-Dunántúl;Dunántúl;456;
1130;Besenyszög;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;440;
2403;Dombegyház;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;553;
2016;Naszály;Tatai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;371;
2052;Tass;Kunszentmiklósi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;421;
1531;Szakadát;Tamási;Tolna;Dél-Dunántúl;Dunántúl;665;
1725;Várgesztes;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;330;
2106;Dunaegyháza;Kunszentmiklósi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;501;
2110;Nagylóc;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;468;
2114;Apostag;Kunszentmiklósi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;470;
2294;Zalaszabar;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;490;
1201;Becske;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;533;
1583;Hernádbűd;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;683;
2537;Magyaregres;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;383;
0204;Narda;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;403;
3096;Gyékényes;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;456;
0241;Kisbabot;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;449;
0246;Hegymeg;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;524;
0628;Pitvaros;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;538;
2319;Alsónémedi;Gyáli;Pest;Pest;Közép-Magyarország;396;
2361;Kömörő;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;402;
2375;Semjén;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;327;
2431;Csököly;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;418;
2032;Rinyaújnép;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;943;
2053;Dunavarsány;Szigetszentmiklósi;Pest;Pest;Közép-Magyarország;370;
2096;Gibárt;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;471;
2285;Jánoshida;Jászapáti;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;483;
2739;Mályi;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;371;
2953;Vésztő;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;466;
3000;Vajdácska;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;365;
3026;Dormánd;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;395;
3218;Hegyfalu;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;408;
0289;Söréd;Móri;Fejér;Közép-Dunántúl;Dunántúl;354;
0770;Szepetnek;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;369;
0785;Tiszaszőlős;Tiszafüredi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;444;
0789;Halimba;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;386;
1017;Sajógalgóc;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;496;
1019;Szarvasgede;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;538;
0500;Irota;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;652;
0503;Gyula;Gyulai;Békés;Dél-Alföld;Alföld és Észak;505;
1465;Nagynyárád;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;454;
0848;Szentistvánbaksa;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;521;
0850;Kishódos;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;478;
0856;Csapod;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;443;
0871;Jobbágyi;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;438;
0457;Márianosztra;Szobi;Pest;Pest;Közép-Magyarország;468;
1317;Csépa;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;541;
1346;Iváncsa;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;368;
1357;Budapest; ; ;Budapest;Közép-Magyarország;540;
2151;Pécsbagota;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;431;
3108;Székely;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;351;
0250;Kisunyom;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;422;
0444;Tiszakerecseny;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;397;
0840;Regéc;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1175;
1214;Csepreg;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;392;
2805;Tolcsva;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;479;
2996;Homorúd;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;793;
3004;Besence;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;500;
3263;Tornyiszentmiklós;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;593;
3258;Vérteskethely;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;429;
3268;Perecse;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1478;
0338;Szarvaskő;Egri;Heves;Észak-Magyarország;Alföld és Észak;501;
0833;Táborfalva;Dabasi;Pest;Pest;Közép-Magyarország;443;
0839;Boldva;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;352;
0872;Győrasszonyfa;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;407;
0881;Felsőszentmárton;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;639;
2161;Kislippó;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;399;
2182;Hernádkércs;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;479;
2218;Hejce;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;860;
2251;Monoszló;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;578;
2260;Magyarszék;Komlói;Baranya;Dél-Dunántúl;Dunántúl;404;
2265;Erdőkürt;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;548;
2288;Kisbajcs;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;342;
2171;Sülysáp;Nagykátai;Pest;Pest;Közép-Magyarország;351;
2174;Tarcal;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;465;
2215;Fülöp;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;418;
2235;Boconád;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;495;
2280;Csömör;Gödöllői;Pest;Pest;Közép-Magyarország;348;
2451;Ecser;Vecsési;Pest;Pest;Közép-Magyarország;400;
2478;Nagykálló;Nagykállói;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;401;
2524;Köblény;Komlói;Baranya;Dél-Dunántúl;Dunántúl;544;
3304;Encs;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;370;
1718;Ecséd;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;467;
1746;Kásád;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;512;
2482;Biharnagybajom;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;440;
3311;Csomád;Dunakeszi;Pest;Pest;Közép-Magyarország;358;
1218;Pátroha;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;362;
0802;Bükkszentkereszt;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;457;
0805;Nemesszentandrás;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;522;
3335;Terem;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;440;
3341;Perkupa;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;497;
3349;Szárliget;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;340;
1414;Tápiószele;Nagykátai;Pest;Pest;Közép-Magyarország;416;
1416;Harc;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;406;
2490;Balatonszárszó;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;468;
0962;Tiszatenyő;Törökszentmiklósi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;469;
1025;Farkasgyepű;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;503;
1034;Zalakomár;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;385;
1053;Dávod;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;568;
1071;Bácsalmás;Bácsalmási;Bács-Kiskun;Dél-Alföld;Alföld és Észak;490;
1134;Cegléd;Ceglédi;Pest;Pest;Közép-Magyarország;448;
1143;Várpalota;Várpalotai;Veszprém;Közép-Dunántúl;Dunántúl;453;
1836;Becsvölgye;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;472;
2216;Szentistván;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;483;
2208;Kerkakutas;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;922;
2209;Bükkszentmárton;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;540;
2595;Nagybaracska;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;459;
2761;Zimány;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;371;
2973;Gyömrő;Monori;Pest;Pest;Közép-Magyarország;351;
0697;Cserépfalu;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;628;
1471;Szálka;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;458;
1880;Tornanádaska;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;170;
1043;Szamossályi;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;447;
1233;Tompaládony;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;541;
1428;Csokvaomány;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;516;
1616;Tarnaszentmiklós;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;512;
2003;Gétye;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;1173;
2197;Tápszentmiklós;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;364;
1452;Heves;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;415;
